prefLabel_en,verbatim_term,identity,title
stone,calcined pumice stone,p083r_4,Another for lead
stone,stones of tuf,p069r_2,Sand
stone,black stone,p094r_1,Furbisher
stone,thunder stone,p094r_1,Furbisher
stone,fire stone,p101v_2,Topaz
stone,stone pulverized,p101v_2,Topaz
stone,whitish stone,p107r_1,Catching lizards and snakes
stone,small stones,p108r_2,Spalt
stone,stones made from water,p118r_3,For grottos
stone,small stone of pulverized borax,p128r_1,Casting in silver and gold
stone,false stones,p138v_3,Counterfeit diamonds put in a work
stone,white false stones,p151v_1,Wheat oil
stone,stone from istre,p169v_1,Molding very thin like bimbalotiers do
ruby,ruby,p008v_3,Polishing of stones
ruby,ruby,p100v_2,For ruby take some gold leaf
ruby,ruby,p101r_1,Topaz
ruby,ruby,p101v_1,Jacinth
ruby,rubies,p029v_6,Dragon’s blood
ruby,rubies,p100v_2,For ruby take some gold leaf
ruby,rubies,p131r_3,For adorning beds, mirrors, and suchlike
ruby,balas ruby,p008v_1,Polishing of the balas ruby
diamond,diamond,p008v_3,Polishing of stones
diamond,diamond,p011v_4,For diamond points for engraving
diamond,diamond,p012v_3,For whitening enilanroc
♀,♀,p008v_5,Perfect amalgam
☾,☾,p008v_5,Perfect amalgam
☾,☾,p086v_1,Excellent sand for lead, tin, and copper
☾,☾,p147v_1,+Cast of copper alloyed with ☾, which is like very base solder / ard and old K and some R out of xii
☼,☼,p008v_5,Perfect amalgam
☼,☼,p135v_1,Casting in ☼
grai,grais,p008v_5,Perfect amalgam
grai,grais,p028v_1,Pewterers
grai,grais,p030r_2,Pewterer
grai,grais,p073r_4,For making gray wood
grain,grain,p009r_1,Plowman
grain,grain,p035v_2,For transmuting grain from one vessel to another
grain,grain,p120v_6,Keeping dry flowers in the same state all year
grain,grains,p170v_3,For preserving
grain,grains of wheat,p004v_1,Black varnish for sword guard, bands for trunks, &amp;c
grain,pepper grains,p037r_2,Medicine for the stomach which heats it and unstops the liver
grain,boiled millet grains,p041r_04,Ducks
grain,orberé grain,p065r_1,Shadows
grain,orberé grain,p088v_2,Mineral sand
grain,grain of millet,p112v_1,For molding Making the arrangement and disposition of the animal
grain,grain of wheat,p119r_1,Advice about the above
grain,metallic grain,p123r_1, A means di far correr lotnegra
grain,grains of gold,p124v_1,Rouge clair enamel
grain,grain of rapeseed,p144r_1,Turtles
grain,grain of yellow millet,p144r_1,Turtles
grain,grain of large amaranth,p144r_1,Turtles
grain,small grains of ☿,p158r_1,Mercury in the molds for cleaning
orpiment,orpiment,p009v_1,Painters
orpiment,orpiment,p016r_1,Founding of soft iron
orpiment,orpiment,p057v_2,Painter
orpiment,orpiment,p099v_4,Gilding your moldings for panels without gold
orpiment,orpiment,p099v_5,Orpiment orange
orpiment,orpiment,p100r_1,Gold color
orpiment,orpiment,p123r_1, A means di far correr lotnegra
orpiment,orpiment,p128r_1,Casting in silver and gold
orpiment,orpiment,p131r_3,For adorning beds, mirrors, and suchlike
orpiment,orpiment in leaf form,p099v_4,Gilding your moldings for panels without gold
garnet,garnets,p009v_1,Painters
cambric,cambric,p009v_3,Waste book
rose,roses,p010r_1,Counterfeit jasper
cornaline,cornalines,p010r_1,Counterfeit jasper
cornaline,cornaline,p104r_5,Enameling a cornaline
jasper,jasper,p010r_1,Counterfeit jasper
jasper,mottled jasper,p010r_1,Counterfeit jasper
jasper,counterfeit jasper,p010r_1,Counterfeit jasper
horn,horn,p010r_1,Counterfeit jasper
horn,horn,p015v_4,Softening horn
horn,horn,p073r_3,For ridding bone or horn of grease
horn,horn,p075v_4,Recipe for putting all woods in color
horn,horn,p078v_3,For making bone or horn green
horn,very clear lantern horn,p068r_1,Fanciful tables
distemper,distemper,p010r_2,Stil de grain yellow
distemper,distemper,p032r_2,Painter
distemper,distemper,p040r_5,Grottos
distemper,distemper,p056r_2,Varnish for distemper
distemper,distemper,p056v_1,Painter
distemper,distemper,p062r_1,Perspectives
distemper,distemper,p062r_4,Drawing
distemper,distemper,p063r_5,Bistre
distemper,distemper,p063r_6,Verdigris and another very beautiful bright green
distemper,distemper,p064v_3,Softening
distemper,distemper,p064v_5,Distemper
distemper,distemper,p065r_1,Shadows
distemper,distemper,p065r_4,Fatty colors
distemper,distemper,p066r_3,Painting in distemper on wood
distemper,distemper,p066r_4,Colors in oil that are imbibed
distemper,distemper,p067v_3,Huiles d’essence
distemper,distemper,p093v_1,Faces in distemper
distemper,distemper,p158v_1,Colors for green leaves
chalk,chalk,p010r_2,Stil de grain yellow
chalk,chalk,p029r_1,Stucco for molding
chalk,chalk,p055v_4,For casting
chalk,chalk,p056r_2,Varnish for distemper
chalk,chalk,p056v_1,Painter
chalk,chalk,p060r_1,First whitening of a panel
chalk,chalk,p063v_4,Rosette
chalk,chalk,p068r_3,Casting
chalk,chalk,p090r_3,All sands can be rendered good
chalk,chalk,p094r_1,Furbisher
chalk,good chalk, quite white, well ground,p006r_1,For laying down and seating burnished gold and giving red or green or blue
chalk,ground chalk,p042v_1,Pounced design for scratching satin
chalk,white chalk,p044v_4,Stucco
chalk,white chalk,p053r_6,Casting of lead and copper
chalk,powdered chalk,p068r_3,Casting
chalk,dry chalk,p094r_1,Furbisher
chalk,chalk from champagne,p108r_2,Spalt
chalk,crushed chalk,p153r_1,Molding hollow for seals or other things
parchment,parchment,p010r_3,Roses
parchment,parchment,p010v_2,Seat for gold leaf on parchment or paper
parchment,parchment,p046v_3,Erasing a letter
parchment,parchment,p057v_1,Sheath maker
parchment,parchment,p094r_1,Furbisher
parchment,fine parchment,p034r_5,Writing cunningly
parchment,thick parchment,p040r_5,Grottos
parchment,heated parchment,p118r_3,For grottos
alum,alum,p010r_4,Purple color
alum,alum,p032v_1,Mat maker
alum,alum,p040r_2,Aquafortis
alum,alum,p047r_1,For teeth
alum,alum,p057v_2,Painter
alum,alum,p063v_3,Stil de grain yellow
alum,alum,p073r_4,For making gray wood
alum,alum,p076r_3,For making it blue
alum,alum,p076r_4,For making it violet 
alum,alum,p078v_2,For making bronze in the color of gold
alum,alum,p079r_1,Making gray wood
alum,alum,p111v_5,Composition of sand
alum,alum,p117v_4,Molding à noyau figures of wax or medals of lead
alum,alum,p120r_2,Sand for casting in gold
alum,alum,p127v_1,Founders’ earth
alum,alum,p157v_2,Molding a bird
alum,alum,p164v_2,Sand
earth,earth,p010r_5,Powder for hourglasses
earth,earth,p011v_1,Color of Damascus steel on knives
earth,earth,p014r_1,For walls of earth and rustic construction
earth,earth,p015r_2,Foundry casting
earth,earth,p015r_3,Casting gold and silver
earth,earth,p024v_1,For bringing a cannon over land
earth,earth,p030r_2,Pewterer
earth,earth,p041r_1,Earth for casting, for founders
earth,earth,p042r_1,Founder
earth,earth,p047v_2,Founding
earth,earth,p049r_4,Pewterers
earth,earth,p056r_1,Excellent tempering bath for cuirass bodies
earth,earth,p057v_1,Sheath maker
earth,earth,p068r_2,Planting trees
earth,earth,p069r_2,Sand
earth,earth,p081r_2,Earth for molding
earth,earth,p081r_3,Plaster
earth,earth,p086v_1,Excellent sand for lead, tin, and copper
earth,earth,p087v_3,Sand of the mine of Thoulouse
earth,earth,p090r_3,All sands can be rendered good
earth,earth,p098v_5,Founding
earth,earth,p109r_5,Snakes for molding
earth,earth,p109v_1,Toad
earth,earth,p109v_2,Killing snakes for molding
earth,earth,p110r_3,Snakes
earth,earth,p112v_1,For molding Making the arrangement and disposition of the animal
earth,earth,p113r_1,Tempering the sand and molding the first cast
earth,earth,p114r_1,Second cast
earth,earth,p116v_1,Molding snakes in all weather
earth,earth,p118r_3,For grottos
earth,earth,p119v_1,Fashion of preparing a spalt spat
earth,earth,p121v_2,Silver for casting
earth,earth,p124v_2,Casting with gold
earth,earth,p126r_1,Molding fruits and animals in sugar
earth,earth,p126v_3,Plants difficult to burn in the noyau
earth,earth,p127v_1,Founders’ earth
earth,earth,p129v_1,Animals dried in the oven for a long time
earth,earth,p129v_4,Spider molded on a leaf
earth,earth,p132r_1,Mold made in two casts
earth,earth,p133v_3,Various animals entwined
earth,earth,p139r_1,Casts of lead and tin
earth,earth,p150v_1,Molding hollow
earth,earth,p155r_1,Molding a rose
earth,earth,p161r_1,Preparation of sand for frames
earth,earth,p162v_2,Olive trees
earth,earth,p164v_1,Molds
earth,earth,p169v_1,Molding very thin like bimbalotiers do
earth,earths,p041r_1,Earth for casting, for founders
earth,fuller’s earth,p012r_2,Chimolée
earth,light earth,p014r_1,For walls of earth and rustic construction
earth,white clay earth,p030r_2,Pewterer
earth,very fine earth,p037v_1,Gardener
earth,fatty earth,p041r_03,Sand
earth,fatty earth,p077r_3,Fatty earth
earth,fatty earth,p165r_4,Plaster for molding
earth,fatty earths,p041r_1,Earth for casting, for founders
earth,earth for casting, for founders,p041r_1,Earth for casting, for founders
earth,potter’s earth,p041r_1,Earth for casting, for founders
earth,fatty red earth,p056r_1,Excellent tempering bath for cuirass bodies
earth,fine fatty earth,p057v_1,Sheath maker
earth,common earth,p069r_2,Sand
earth,tanner’s earth, or the one with which potters make a whitening on pots,p081r_2,Earth for molding
earth,clay earth with which one can make tiles,p081v_3,Sand
earth,clay earth,p083r_3,Another sand
earth,clay earth,p092r_4,Molding statues
earth,clay earth,p111r_4,Clay earth
earth,earth with which they make the first layer of the cope of pieces, &amp; bells, &amp; all other pieces,p085v_1,Founder
earth,founder’s earth, which founders use,p092r_4,Molding statues
earth,burnt earth,p098v_5,Founding
earth,founder’s earth of the founders of great works,p107r_1,Catching lizards and snakes
earth,fat earth,p107r_1,Catching lizards and snakes
earth,fat earth,p112v_1,For molding Making the arrangement and disposition of the animal
earth,fat earth,p134v_3,Secret for soldering gold and silver in small works
earth,sandy earth,p121v_2,Silver for casting
earth,earth mixed with dung or founder’s earth, that artillery founders use,p123r_1, A means di far correr lotnegra
earth,earth that founders use to braze or solder,p127v_1,Founders’ earth
earth,sandy clay earth,p127v_1,Founders’ earth
earth,founders’ earth,p127v_1,Founders’ earth
earth,grey earth,p137v_1,Tempering sand for molds of flat medals
filth,filth,p010r_5,Powder for hourglasses
filth,filth,p017r_1,On the gunner
filth,filth,p037r_1,Founder
filth,filth,p045v_1,Loading an arquebus
filth,filth,p063r_3,Casting
filth,filth,p069r_2,Sand
filth,filth,p081r_1,Sand
filth,filth,p081v_2,Making copper and latten run
filth,filth,p082r_1, Heat of copper
filth,filth,p083v_2, Molding in relief on one part and hollow on the other
filth,filth,p092v_2,Congealing mercury
filth,filth,p093v_2,Azure
filth,filth,p096v_1,Grey guards
filth,filth,p096v_2,Color of water
filth,filth,p097v_1,Mastic varnish dry in a half hour
filth,filth,p098r_3,Locksmith
filth,filth,p106v_2,
filth,filth,p107r_1,Catching lizards and snakes
filth,filth,p110r_3,Snakes
filth,filth,p112r_4,Putting to death the animal for molding
filth,filth,p117v_1,For making the ashes of flowers and plants leave molds
filth,filth,p119v_1,Fashion of preparing a spalt spat
filth,filth,p131r_5,Molded waxes
filth,filth,p133v_2,Thing that does not release
filth,filth,p137r_2,Huile tingente to make metals run
filth,filth,p139r_1,Casts of lead and tin
filth,filth,p139v_1,Cast of wax to represent an animal that one has not got
filth,filth,p161r_1,Preparation of sand for frames
filth,filth,p162v_4,Molds of things that do not release
filth,yellow filth,p111r_2,Latten smoke
batture,batture,p010v_1,For painting in oil on taffeta without the oil running
batture,batture,p032r_3,For layering gold in distemper
taffetum,taffeta,p010v_1,For painting in oil on taffeta without the oil running
taffetum,taffeta,p042v_3,Painting in oil on taffeta which
taffetum,taffeta,p067r_4,Varnish on paper
taffetum,taffeta,p103v_2,Cast
honey,honey,p010v_1,For painting in oil on taffeta without the oil running
honey,honey,p032r_3,For layering gold in distemper
honey,honey,p042v_2,Canvas for painting in oil without breaking
honey,honey,p042v_3,Painting in oil on taffeta which
honey,honey,p052r_1,The work done in Algiers
honey,honey,p066r_4,Colors in oil that are imbibed
honey,honey,p066v_1,For preventing teats from swelling d or to diminish overly large ones
nail,nail,p011v_4,For diamond points for engraving
nail,nail,p021v_1,For unspiking a cannon
nail,nails,p072r_1,Printer’s letters
nail,cart nails,p021v_2,Defense of a town
nail,cart nails,p024v_1,For bringing a cannon over land
nail,nails of rosette,p136v_1,For casting in latten
leather,leather,p011v_5,Polishing wheel of copper
leather,leather,p012v_2,Cleaning yellow pearls
leather,leather,p019v_3,Enemas
leather,leather,p024v_1,For bringing a cannon over land
leather,leather,p030r_2,Pewterer
leather,leather,p034v_1,For melting or transmuting a jewel put inside a box
leather,leather,p035v_2,For transmuting grain from one vessel to another
leather,leather,p036r_1,For transmuting a ball into a thimble, cunning
leather,leather,p037v_3,Yellow Amber
leather,leather,p043v_4,Hail shot of the arquebus
leather,leather,p045r_1,Loading an arquebus with hail shot
leather,leather,p057v_1,Sheath maker
leather,leather,p094r_1,Furbisher
leather,leather,p152v_1,Repairing cast things
leather,white leather,p035v_2,For transmuting grain from one vessel to another
leather,white leather,p044r_5,Dyes from flowers
leather,plain leather, such as cow or morocco,p036r_1,For transmuting a ball into a thimble, cunning
leather,black leather,p046v_2,Shoemaker
leather,calf or sheep leather,p094r_1,Furbisher
leather,greasy leather,p107r_1,Catching lizards and snakes
leather,new leather,p116v_3,Cast for copper and latten
leather,old leather,p116v_3,Cast for copper and latten
cloth,cloth,p012r_2,Chimolée
cloth,cloth,p015r_1,Damasked cloth
cloth,cloth,p074r_3,For making varnish
cloth,cloth,p077v_3,Another varnish
cloth,cloth,p081r_4,Carton
cloth,cloth,p136v_1,For casting in latten
cloth,cloth,p138v_2,Gold cast very thinly
cloth,cloths,p038v_6,Scarlets
cloth,very light tammy cloth,p003r_1,Counterfeit coral
cloth,paltry cloth,p015r_1,Damasked cloth
cloth,damasked cloth,p015r_1,Damasked cloth
cloth,rough cloth,p034r_5,Writing cunningly
cloth,rough cloth,p088r_5,Baker
cloth,white cloth,p038v_6,Scarlets
cloth,black cloth,p038v_6,Scarlets
cloth,linen cloths,p039v_3,Tracing some history on glass
cloth,linen cloth,p044r_3,Arquebus
cloth,tammy cloth,p048r_3,Excellent mustard
cloth,thick cloth,p059v_3,Folds in clothing
cloth,silk cloth,p059v_3,Folds in clothing
cloth,white linen cloth,p097r_2,Gilding
cloth,cotton cloth,p157v_2,Molding a bird
chimolée,chimolée,p012r_2,Chimolée
chimolée,terre chimolée,p012r_2,Chimolée
chimolée,terre chimolée,p012v_1,Molding stucco promptly
alabaster,alabaster,p012r_3,Paper
alabaster,alabaster,p012v_3,For whitening enilanroc
alabaster,alabaster,p083r_6,Excellent sand
alabaster,alabaster,p089v_1,Sal ammoniac and alabaster
alabaster,alabaster,p101r_2,Salt for melting
alabaster,alabaster,p125v_3,Plaster for casting in wax
alabaster,calcined alabaster,p041r_03,Sand
alabaster,calcined alabaster,p042v_4,Sand for casting
alabaster,calcined alabaster,p089v_2,Glassmakers’ white sand from the mine, mixed with sal ammoniac
alabaster,alabaster, pulverized,p089v_1,Sal ammoniac and alabaster
white,white,p012r_3,Paper
white,white,p141r_1,Molding a crayfish
white,white of one egg,p073v_1,For c coating it
white,the white of one egg,p075v_2,For gilding on wood
white,white &amp; yellow marcasites,p110r_2,Rock &amp; grotto
white,white of ceruse,p141r_1,Molding a crayfish
oiled,oiled,p012r_4,Plaster
oiled,oiled,p084v_4,Sand for lead, the most excellent of all, for high and low reliefs
oiled,oiled,p098v_5,Founding
oiled,oiled,p116r_2,Molding de en noyau with the same sand, wax images or lead medals and suchlike
oiled,oiled,p137v_1,Tempering sand for molds of flat medals
oiled,oiled,p140v_3,Cast of lead and tin in plaster
oiled,oiled,p144r_1,Turtles
oiled,oiled,p146v_1,Molding turtles
oiled,oiled,p163r_2,Eau-de-vie
oiled,oiled,p165r_4,Plaster for molding
oiled,oiled,p169v_2,Reducing a round figure to a hollow form
oiled,oiled paper,p064r_7,
oiled,oiled paper,p065v_6,From nature
oiled,oiled paper,p142v_1,Molding grasshoppers and things too thin
stucco,stucco,p012v_1,Molding stucco promptly
stucco,stucco,p029r_1,Stucco for molding
stucco,stucco,p044v_4,Stucco
stucco,stucco,p080r_2,Very hard white stucco
stucco,stucco,p105v_2,Fountain maker
pearl,pearl,p012v_2,Cleaning yellow pearls
pearl,pearls,p013v_2,Whitening of pearls
pearl,pearls,p043v_2,Pearls
pearl,yellow pearls,p012v_2,Cleaning yellow pearls
enilanroc,enilanroc,p012v_3,For whitening enilanroc
agate,agate,p012v_3,For whitening enilanroc
arsenic,arsenic,p012v_3,For whitening enilanroc
arsenic,arsenic,p013r_1,Flesh color from arsenic
arsenic,arsenic,p099v_5,Orpiment orange
arsenic,arsenic,p120v_3,Making silver run
arsenic,arsenic,p123r_1, A means di far correr lotnegra
arsenic,arsenic,p128r_1,Casting in silver and gold
arsenic,yellow arsenic,p013r_1,Flesh color from arsenic
arsenic,yellow arsenic,p123r_1, A means di far correr lotnegra
arsenic,sublimated arsenic,p013r_1,Flesh color from arsenic
arsenic,white arsenic,p123r_1, A means di far correr lotnegra
arsenic,arsenic &amp; two times as much of raw tartar, coarsely pulverized,p128r_1,Casting in silver and gold
dyeing,dyeing,p013r_2,For dyeing
dyeing,dyeing,p038v_1,Black color for dyeing
dyeing,dyeing,p038v_2,Against nose bleed and for dyeing
dyeing,dyeing,p038v_6,Scarlets
vitriol,vitriol,p013r_2,For dyeing
vitriol,vitriol,p083v_1,A way for molding excellently with water
vitriol,vitriol,p102r_3,Ciment royal
vitriol,calcined vitriol,p069r_2,Sand
vitriol,vitriol of saltpetre,p092v_2,Congealing mercury
silk,silk,p013r_4,Fine sieves of raw silk
silk,silk,p016v_2,For removing fine hair from the forehead
silk,silk,p016v_3,Silk
silk,silk,p052r_1,The work done in Algiers
silk,silk,p053v_1,Silkworms
silk,silk,p094r_1,Furbisher
silk,silks,p016v_3,Silk
silk,raw silk,p013r_4,Fine sieves of raw silk
silk,fine silk,p016v_2,For removing fine hair from the forehead
silk,white c silk,p107r_1,Catching lizards and snakes
horsehair,horsehair,p013r_4,Fine sieves of raw silk
horsehair,horsehair,p044v_1,Horsehair sieves
horsehair,horsehair,p120v_6,Keeping dry flowers in the same state all year
flour,flour,p013r_4,Fine sieves of raw silk
flour,flour,p015r_2,Foundry casting
flour,flour,p020r_1,For making millas
flour,flour,p029r_1,Stucco for molding
flour,flour,p037r_4,For keeping candles from dripping and making them white
flour,flour,p042v_1,Pounced design for scratching satin
flour,flour,p042v_2,Canvas for painting in oil without breaking
flour,flour,p069r_2,Sand
flour,flour,p084r_4,Flour
flour,flour,p094r_1,Furbisher
flour,flour,p119r_1,Advice about the above
flour,flour,p153r_2,Giving the thickness that you wish to a medal
flour,rye flour,p029r_1,Stucco for molding
flour,wheat flour,p088v_2,Mineral sand
flour,wet flour,p119v_1,Fashion of preparing a spalt spat
toadstone,toadstone,p013v_3,Toadstone
heather,heather,p014r_1,For walls of earth and rustic construction
wisp,wisps,p014r_1,For walls of earth and rustic construction
saltpeter,saltpeter,p014r_1,For walls of earth and rustic construction
saltpeter,saltpeter,p037r_1,Founder
saltpeter,saltpeter,p039r_1,Goldsmith
saltpeter,saltpeter,p048v_1,Extraction of regulus
saltpeter,saltpeter,p069r_2,Sand
saltpeter,saltpeter,p081v_2,Making copper and latten run
saltpeter,saltpeter,p100r_4,Vitrified saltpeter
saltpeter,saltpeter,p100r_5,Windows that the sun will not pass
saltpeter,saltpeter,p100v_2,For ruby take some gold leaf
saltpeter,saltpeter,p101r_2,Salt for melting
saltpeter,saltpeter,p102r_3,Ciment royal
saltpeter,saltpeter,p106r_2,Making gold run for casting
saltpeter,saltpeter,p116v_3,Cast for copper and latten
saltpeter,saltpeter,p120r_2,Sand for casting in gold
saltpeter,saltpeter,p120v_3,Making silver run
saltpeter,saltpeter,p123r_1, A means di far correr lotnegra
saltpeter,saltpeter,p134v_1,For making ☀ run
saltpeter,saltpeter,p135r_1,Couleur for gold or mixture
saltpeter,saltpeter,p135v_1,Casting in ☼
saltpeter,saltpeter,p136v_1,For casting in latten
mud,mud,p014r_1,For walls of earth and rustic construction
dye,dye,p015r_1,Damasked cloth
dye,dye,p032v_1,Mat maker
dye,dye,p038v_2,Against nose bleed and for dyeing
dye,dye,p038v_6,Scarlets
dye,dye,p040r_1,Dye
dye,dye,p057v_1,Sheath maker
dye,green dye,p015r_1,Damasked cloth
dye,pastel woad dye,p032v_1,Mat maker
dye,tawny dye,p038v_1,Black color for dyeing
dye,brazilwood dye,p063v_4,Rosette
cord,cord,p015r_1,Damasked cloth
dyed,dyed,p015r_1,Damasked cloth
dyed,dyed,p038v_6,Scarlets
string,string,p015r_1,Damasked cloth
string,spinet string,p157r_5,Flies
latten,latten,p015r_2,Foundry casting
latten,latten,p032v_3,Founder
latten,latten,p036v_1,Founder
latten,latten,p040v_2,Latten and calamine
latten,latten,p047v_2,Founding
latten,latten,p048v_2,Lead, tin
latten,latten,p049r_2,Sand for lead casting
latten,latten,p049r_4,Pewterers
latten,latten,p067v_1,Files
latten,latten,p069r_2,Sand
latten,latten,p072r_2,Casting in copper 
latten,latten,p078v_4,For making bronze
latten,latten,p079v_4,Mixture for printers
latten,latten,p081v_2,Making copper and latten run
latten,latten,p081v_3,Sand
latten,latten,p081v_4,Frame casting
latten,latten,p082r_4,Clockmakers
latten,latten,p083v_2, Molding in relief on one part and hollow on the other
latten,latten,p085v_4,Experimented sands
latten,latten,p086v_1,Excellent sand for lead, tin, and copper
latten,latten,p098v_5,Founding
latten,latten,p104r_4,For gilding with silver on copper and latten
latten,latten,p111r_2,Latten smoke
latten,latten,p116v_3,Cast for copper and latten
latten,latten,p119v_1,Fashion of preparing a spalt spat
latten,latten,p120r_1,Medals stamped from wax
latten,latten,p121v_1,For casting in silver
latten,latten,p123r_1, A means di far correr lotnegra
latten,latten,p135v_1,Casting in ☼
latten,latten,p136v_1,For casting in latten
latten,latten,p137r_1,For casting in red copper
latten,latten,p137v_1,Tempering sand for molds of flat medals
latten,latten,p147v_4,Cast of latten
latten,latten,p148r_1,Beautiful color for latten
latten,latten,p154r_4,Iron scales
latten,latten,p154v_1,Latten
latten,latten or iron wire,p006v_1,For ga cachcages
latten,basin latten,p047v_2,Founding
latten,candlestick latten,p047v_2,Founding
latten,fine latten,p082v_4,Method of casting in bronze
latten,fine latten,p086v_1,Excellent sand for lead, tin, and copper
latten,latten of potin,p082v_4,Method of casting in bronze
latten,fine latten of pots,p082v_4,Method of casting in bronze
latten,latten from a candlestick,p098v_5,Founding
latten,very yellow latten,p136v_1,For casting in latten
latten,strong yellow latten,p136v_1,For casting in latten
latten,soft latten,p136v_1,For casting in latten
latten,sour latten of candlesticks,p147v_4,Cast of latten
latten,soft latten of skillets,p147v_4,Cast of latten
latten,tinned latten,p155r_1,Molding a rose
damascening,damascening,p015v_1,Tablets
ivory,ivory,p015v_1,Tablets
ivory,ivory,p056v_1,Painter
ivory,burnt ivory,p058v_1,Blacks
boxwood,boxwood,p015v_1,Tablets
boxwood,boxwood,p034v_1,For melting or transmuting a jewel put inside a box
boxwood,boxwood,p036r_1,For transmuting a ball into a thimble, cunning
boxwood,boxwood,p081v_4,Frame casting
boxwood,boxwood,p094r_1,Furbisher
boxwood,boxwood,p109r_1,Modeling in wax
boxwood,boxwood,p153r_2,Giving the thickness that you wish to a medal
sandalwood,sandalwood,p015v_1,Tablets
beryl,beryl,p015v_2,Letter, more legible
beryl,beryl,p038r_1,Sapphire
bronze,bronze,p015v_3,Stamping
bronze,bronze,p073r_5,For making bronze in gold color
bronze,bronze,p073v_1,For c coating it
bronze,bronze,p075r_2,Bronze of copper
bronze,bronze,p075r_3,Bronze like tin
bronze,bronze,p077r_4,Recipe for making bronze and varnish of many sorts
bronze,bronze,p078v_1,For making bronze in the color of steel
bronze,bronze,p078v_2,For making bronze in the color of gold
bronze,bronze,p078v_4,For making bronze
bronze,bronze,p079r_3,For making bronze in the color of gold
bronze,bronze,p082v_4,Method of casting in bronze
bronze,bronze,p090r_1,Sal ammoniac and iron dross
bronze,bronze,p100v_1,Gemstones
bronze,bronze,p145r_1,Casting in three frames
musk,musk,p015v_5,Ears
musk,musk,p163r_1,Perfumer
wallwort,wallwort,p016r_1,Founding of soft iron
realgar,realgar,p016r_1,Founding of soft iron
melt,melt,p016r_1,Founding of soft iron
crimson,crimson,p016v_3,Silk
orange,oranges,p016v_4,Keeping oranges
bran,bran,p016v_5,Candles
bran,bran,p037r_4,For keeping candles from dripping and making them white
bran,bran,p073r_4,For making gray wood
bran,bran,p109r_5,Snakes for molding
bran,bran,p112r_4,Putting to death the animal for molding
bran,bran,p154v_3,The casting of silver
ink,ink,p019v_1, Mathematical figures without ruler and compass
ink,ink,p019v_2,P For writing as well from the left as from the right
ink,ink,p046v_1,Scribe, Oil of sulfur
ink,ink,p046v_4,Writing without ink
ink,ink,p051r_2,Cutters of printing plates
ink,ink,p131r_2,Letters and molded paper
ink,well-gummed ink,p019v_2,P For writing as well from the left as from the right
ink,well-gummed ink,p130r_1,Animals dried in an oven
ink,printers’ ink,p056v_1,Painter
card,cards,p019v_2,P For writing as well from the left as from the right
card,card,p019v_2,P For writing as well from the left as from the right
card,card,p066v_4,Paintbrushes
card,card,p077r_4,Recipe for making bronze and varnish of many sorts
card,card,p085v_4,Experimented sands
millet,millet,p020r_1,For making millas
husk,husks,p020r_1,For making millas
milla,millas,p020r_1,For making millas
hay,hay,p020r_1,For making millas
hay,hay,p024v_1,For bringing a cannon over land
hay,hay,p054v_5,Boots of hay
milk,milk,p020r_1,For making millas
milk,fig tree milk,p008r_1,Lettering of gold on paper
milk,milk of the fig tree,p039v_3,Tracing some history on glass
milk,milk of the fig tree,p073v_1,For c coating it
milk,milk or bark of the fig tree,p042v_1,Pounced design for scratching satin
earthenware,earthenware,p020r_1,For making millas
earthenware,earthenware,p102r_2,For the furnace
dough,dough,p020r_1,For making millas
dough,dough to make fritters,p020r_1,For making millas
dough,bread dough,p029r_1,Stucco for molding
drug,drugs,p020r_2,Glassworker
drug,drugs,p038r_4,Amber
drug,drugs,p073v_2,Varnish
drug,drugs,p077v_1,Another approved varnish
drug,drugs,p077v_3,Another varnish
drug,drugs,p079r_3,For making bronze in the color of gold
puffball,puffball,p020v_1,For whitening the face
juice,juice,p020v_2,Against winds, colic, &amp;c
juice,juice of weld,p010r_2,Stil de grain yellow
juice,orange juice,p020v_2,Against winds, colic, &amp;c
juice,black cherry juice,p033r_1,Knife for cutting the nose or a finger
juice,black cherry juice,p033v_2,For making blood or wine issue from someone’s forehead or from a wall
juice,garlic juice,p039v_3,Tracing some history on glass
juice,garlic juice,p066r_4,Colors in oil that are imbibed
verjuice,verjuice,p020v_4,Against burn
center,centers,p020v_6,A form of regimen
egg,eggs,p020v_6,A form of regimen
egg,eggs,p052r_1,The work done in Algiers
egg,eggs,p105v_5,Nightingale
egg,eggs,p113r_1,Tempering the sand and molding the first cast
egg,egg,p035r_3,For boiling an egg in cold water without fire
egg,egg,p064v_1,Apprenticeship of the painter
egg,egg,p098v_2,Salted artichokes
egg,egg,p113r_1,Tempering the sand and molding the first cast
egg,fresh crow eggs,p046r_3,Against the falling sickness
egg,chicken eggs,p052r_1,The work done in Algiers
plumb,plumb,p021r_2,For firing a cannon at night
plumb,plumb,p045v_2,For adjusting a crooked cannon
plumb,plumb,p062v_2,Perspective
canva,canvas,p023r_1,On petards
canva,canvas,p048r_4,Keeping birds and animals
canva,canvas,p056v_1,Painter
canva,canvas,p057v_1,Sheath maker
canva,canvas,p061v_2,Frames of the Germans 
canva,canvas,p064r_7,
canva,canvas,p065v_1,Semi-lively colors
canva,canvas,p066r_4,Colors in oil that are imbibed
canva,canvas,p088r_5,Baker
canva,canvas,p093v_1,Faces in distemper
canva,canvas,p093v_2,Azure
canva,canvas,p094r_1,Furbisher
canva,canvas,p100r_1,Gold color
canva,canvas,p105r_3,Painter
